646,"Ourika","De Duras","","9780873527804","2012-01-09 05:56:28.26544","2012-01-09 05:56:28.26544"
647,"Monsieur Venus","Rachilde","","9780873529303","2012-01-09 05:56:28.289247","2012-01-09 05:56:28.289247"
582,"God and Gold","Mead","","9780375713736","2012-01-09 05:55:40.893762","2012-01-20 04:08:32.696638"
638,"Romeo and Juliet","Shakespeare","","9780140714845","2012-01-09 05:56:24.530592","2012-01-20 04:08:32.711557"
648,"Juno: Shooting Script","Cody","","9781557048028","2012-01-09 05:56:31.921825","2012-01-09 05:56:31.921825"
650,"Much Ado About Nothing","Shakespeare","","9780199536115","2012-01-09 05:56:31.949447","2012-01-09 05:56:31.949447"
653,"I Found This Funny","Apatow","","9781934781906","2012-01-09 05:56:31.989604","2012-01-09 05:56:31.989604"
654,"Lolita","Nabokov","","9780679723165","2012-01-09 05:56:39.463819","2012-01-09 05:56:39.463819"
655,"Short Cuts","Carver","","9780679748649","2012-01-09 05:56:39.480051","2012-01-09 05:56:39.480051"
656,"Six Degrees of Separation","Guare","","9780822210344","2012-01-09 05:56:39.498826","2012-01-09 05:56:39.498826"
657,"Dead","Joyce","","9780979660795","2012-01-09 05:56:39.511966","2012-01-09 05:56:39.511966"
658,"Lunch Poems","Ohara","","9780872860353","2012-01-09 05:56:39.525616","2012-01-09 05:56:39.525616"
659,"Tempest","Shakespeare","2nd","9780312457525","2012-01-09 05:56:39.539723","2012-01-09 05:56:39.539723"
660,"Lives of Animals","Coetzee","","9780691070896","2012-01-09 05:56:41.318237","2012-01-09 05:56:41.318237"
661,"Three Tales","Flaubert","","9780199555864","2012-01-09 05:56:41.33368","2012-01-09 05:56:41.33368"
662,"Life of Pi (Trade Ed)","Martel","","9780156027328","2012-01-09 05:56:41.348197","2012-01-09 05:56:41.348197"
663,"Island of Dr. Moreau","Wells","","9780141441023","2012-01-09 05:56:41.361149","2012-01-09 05:56:41.361149"
664,"Flush: Biography","Woolf","","9780156319522","2012-01-09 05:56:41.399044","2012-01-09 05:56:41.399044"
665,"Odyssey (trans Fagles) (Trade Ed)","Homer","","9780140268867","2012-01-09 05:56:43.529296","2012-01-09 05:56:43.529296"
666,"Aeneid (Vintage Classic)","Virgil","","9780679729525","2012-01-09 05:56:43.542724","2012-01-09 05:56:43.542724"
667,"Inferno of Dante: Bilingual Ed (New Trans Pinsky)","Dante","","9780374524524","2012-01-09 05:56:43.557225","2012-01-09 05:56:43.557225"
668,"Awakening","Chopin","","9780199536948","2012-01-09 05:56:43.580972","2012-01-09 05:56:43.580972"
669,"Active Tectonics","Keller","2nd","9780130882301","2012-01-09 05:56:44.932433","2012-01-09 05:56:44.932433"
670,"Earth System History","Stanley","3rd","9781429205207","2012-01-09 05:56:45.527493","2012-01-09 05:56:45.527493"
673,"Der Ausflug der toten Madchen (Aufbau #5171)","Seghers","","9783746651712","2012-01-09 05:56:47.469172","2012-01-09 05:56:47.469172"
674,"Democracy in America (Perennial Classics Ed)","De Tocqueville","","9780061127922","2012-01-09 05:56:49.285101","2012-01-09 05:56:49.285101"
675,"Before the Shooting Begins","Hunter","","9781416573241","2012-01-09 05:56:49.299452","2012-01-09 05:56:49.299452"
676,"Federalist Papers","Hamilton","","9780451528810","2012-01-09 05:56:49.31264","2012-01-09 05:56:49.31264"
677,"Faultlines","Canon","3rd","9780393912067","2012-01-09 05:56:49.326144","2012-01-09 05:56:49.326144"
678,"American Politics","Cigler","7th","9780618802890","2012-01-09 05:56:52.346735","2012-01-09 05:56:52.346735"
679,"American Government: Brief","Wilson","10th","9780495906780","2012-01-09 05:56:52.36057","2012-01-09 05:56:52.36057"
680,"Landmark","Washington Post","","9781586489342","2012-01-09 05:56:52.373409","2012-01-09 05:56:52.373409"
681,"Passwort Deutsch 4 Kurs - Ubungsbuch","Albrecht","","9783126758673","2012-01-09 05:56:53.826396","2012-01-09 05:56:53.826396"
682,"Passwort Deutsch 3 Kurs - Ubungsbuch","Albrecht","","9783126758475","2012-01-09 05:56:53.841911","2012-01-09 05:56:53.841911"
683,"DEUTSCHE LYRIK (SUHRKAMP) (P)","Brode","","9783518381076","2012-01-09 05:56:54.728295","2012-01-09 05:56:54.728295"
684,"Intro to Comparative Politics","Kesselman","6th","9781111831820","2012-01-09 05:57:03.607901","2012-01-09 05:57:03.607901"
685,"Diplomacy","Kissinger","","9780671510992","2012-01-09 05:57:04.924061","2012-01-09 05:57:04.924061"
686,"Global Capitalism","Frieden","","9780393329810","2012-01-09 05:57:04.938763","2012-01-09 05:57:04.938763"
687,"Democracy in America","De Tocqueville","","9780226805368","2012-01-09 05:57:09.33079","2012-01-09 05:57:09.33079"
688,"Thus Spoke Zarathustra","Nietzsche","","9780679601753","2012-01-09 05:57:09.344975","2012-01-09 05:57:09.344975"
689,"Marx-Engels Reader","Tucker","2nd","9780393090406","2012-01-09 05:57:09.358911","2012-01-09 05:57:09.358911"
690,"Politics","Aristotle","","9780226026695","2012-01-09 05:57:09.382962","2012-01-09 05:57:09.382962"
691,"Prince (Trans Mansfield)","Machiavelli","2nd","9780226500447","2012-01-09 05:57:09.396603","2012-01-09 05:57:09.396603"
692,"Leviathan","Hobbes","","9780872201774","2012-01-09 05:57:09.410154","2012-01-09 05:57:09.410154"
693,"Two Treatises of Government","Locke","","9780521357302","2012-01-09 05:57:09.425088","2012-01-09 05:57:09.425088"
695,"American Constitutional Law (V2)","Kommers","3rd","9780742563681","2012-01-09 05:57:10.493803","2012-01-09 05:57:10.493803"
696,"Living Originalism","Balkin","","9780674061781","2012-01-09 05:57:10.508158","2012-01-09 05:57:10.508158"
697,"Leadership in Management (CP) - GOVT 122 - SP12","","","9780840108548","2012-01-09 05:57:16.637886","2012-01-09 05:57:16.637886"
699,"Leadership Experience","Daft","5th","9781439042113","2012-01-09 05:57:16.665795","2012-01-09 05:57:16.665795"
700,"Bad Leadership","Kellerman","","9781591391661","2012-01-09 05:57:16.680484","2012-01-09 05:57:16.680484"
701,"Effective Executive","Drucker","","9780060833459","2012-01-09 05:57:16.694353","2012-01-09 05:57:16.694353"
702,"Underdogs","Azuela","","9780451531087","2012-01-09 05:57:19.104647","2012-01-09 05:57:19.104647"
703,"Politics in Mexico","Camp","5th","9780195313321","2012-01-09 05:57:19.119953","2012-01-09 05:57:19.119953"
704,"Crazy February","Wilson","","9780520023994","2012-01-09 05:57:19.133056","2012-01-09 05:57:19.133056"
705,"Mexico: Brief History","Chavez","","9780520244917","2012-01-09 05:57:19.15252","2012-01-09 05:57:19.15252"
707,"Trozas","Traven","","9781566632195","2012-01-09 05:57:19.181412","2012-01-09 05:57:19.181412"
708,"In the Shadow of the Giant","Contreras","","9780813544823","2012-01-09 05:57:19.200493","2012-01-09 05:57:19.200493"
709,"War in the Blood","Beyrer","","9781856495325","2012-01-09 05:57:20.16454","2012-01-09 05:57:20.16454"
710,"World Politics in New Era","Spiegel","5th","9780199766277","2012-01-09 05:57:21.158249","2012-01-09 05:57:21.158249"
711,"Republic of Plato","Plato","2nd","9780465069347","2012-01-09 05:57:23.789096","2012-01-09 05:57:23.789096"
712,"Leviathan (Rev Student Ed)","Hobbes","","9780521567978","2012-01-09 05:57:23.803134","2012-01-09 05:57:23.803134"
713,"Politics of Aristotle","Aristotle","","9780807846377","2012-01-09 05:57:23.831671","2012-01-09 05:57:23.831671"
715,"Congress in Context","Haskell","","9780813344126","2012-01-09 05:57:28.486496","2012-01-09 05:57:28.486496"
716,"Congressional Elections","Herrnson","6th","9780872899650","2012-01-09 05:57:28.500928","2012-01-09 05:57:28.500928"
717,"Profiles in Courage (with PS Insights etc)","Kennedy","","9780060854935","2012-01-09 05:57:28.516176","2012-01-09 05:57:28.516176"
718,"Unorthodox Lawmaking","Sinclair","","9781608712366","2012-01-09 05:57:28.530794","2012-01-09 05:57:28.530794"
719,"Environmental Regulation","Percival","6th","9780735584624","2012-01-09 05:57:30.421257","2012-01-09 05:57:30.421257"
720,"Sand County Almanac","Leopold","","9780345345059","2012-01-09 05:57:30.436264","2012-01-09 05:57:30.436264"
722,"Odyssey (Trade Ed)","Homer","","9780143039952","2012-01-09 05:57:35.39638","2012-01-09 05:57:35.39638"
723,"Hamlet (Rack Size)","Shakespeare","","9780743477123","2012-01-09 05:57:35.452228","2012-01-09 05:57:35.452228"
725,"Last Lion","Manchester","","9780385313315","2012-01-09 05:57:35.480148","2012-01-09 05:57:35.480148"
726,"Long Goodbye (Trade Ed)","Chandler","","9780394757681","2012-01-09 05:57:35.501496","2012-01-09 05:57:35.501496"
727,"Evil in Modern Thought","Neiman","","9780691117928","2012-01-09 05:57:35.516021","2012-01-09 05:57:35.516021"
728,"Sellout","Gasparino","","9780061697173","2012-01-09 05:57:35.529499","2012-01-09 05:57:35.529499"
729,"Shane","Schaefer","","9780553271102","2012-01-09 05:57:35.547505","2012-01-09 05:57:35.547505"
730,"Death of Comedy","Segal","","9780674012479","2012-01-09 05:57:35.569799","2012-01-09 05:57:35.569799"
651,"Rover and Other Plays","Behn","","9780199540204","2012-01-09 05:56:31.962911","2012-01-20 04:08:32.723636"
652,"She Stoops to Conquer and Other Comedies","O'Keeffe","","9780199553884","2012-01-09 05:56:31.976284","2012-01-20 04:08:32.730078"
671,"Prin of Igneous and Metamorphic Petrology","Winter","2nd","9780321592576","2012-01-09 05:56:46.089667","2012-01-20 04:08:32.736602"
672,"Auf geht's! Beginning German Language and Culture (Pkg)","Lernbuch","","9781886553262","2012-01-09 05:56:46.90962","2012-01-20 04:08:32.74303"
694,"First and Second Discourses","Rousseau","","9780312694401","2012-01-09 05:57:09.441286","2012-01-20 04:08:32.749519"
698,"President, Pope, and Prime Minister","O'Sullivan","","9781596985506","2012-01-09 05:57:16.652192","2012-01-20 04:08:32.757228"
706,"Power and Glory (Trade Ed)","Greene","","9780142437308","2012-01-09 05:57:19.166858","2012-01-20 04:08:32.770223"
721,"Cadillac Desert (Rev and Upd)","Reisner","","9780140178241","2012-01-09 05:57:30.501558","2012-01-20 04:08:32.783122"
724,"Selected Speeches and Writings","Lincoln","","9781598530537","2012-01-09 05:57:35.466265","2012-01-20 04:08:32.789377"
731,"Ruling but Not Governing","Cook","","9780801885914","2012-01-09 05:57:37.704915","2012-01-09 05:57:37.704915"
732,"Looming Tower","Wright","","9781400030842","2012-01-09 05:57:37.722346","2012-01-09 05:57:37.722346"
733,"Imperial Life in the Emerald City","Chandrasekaran","","9780307278838","2012-01-09 05:57:37.7384","2012-01-09 05:57:37.7384"
734,"Muqtada Al-Sadar etc","Cockburn","","9781416551485","2012-01-09 05:57:37.752455","2012-01-09 05:57:37.752455"
736,"Awakening Islam","Lacroix","","9780674049642","2012-01-09 05:57:37.780414","2012-01-09 05:57:37.780414"
737,"Development as Freedom","Sen","","9780385720274","2012-01-09 05:57:39.955856","2012-01-09 05:57:39.955856"
738,"Funny Boy","Selvadurai","","9780156005005","2012-01-09 05:57:39.97415","2012-01-09 05:57:39.97415"
739,"I, Rigoberta Menchu","Menchu","2nd","9781844674183","2012-01-09 05:57:39.987816","2012-01-09 05:57:39.987816"
740,"Developing World 12/13","Annual Editions","","9780078051005","2012-01-09 05:57:40.001419","2012-01-09 05:57:40.001419"
741,"China's Rise","Bergsten","","9780881324341","2012-01-09 05:57:41.674645","2012-01-09 05:57:41.674645"
742,"Making China Policy: From Nixon to G.W. Bush","Garrison","","9781588263858","2012-01-09 05:57:41.691462","2012-01-09 05:57:41.691462"
744,"Pacific Alliance","Calder","","9780300168341","2012-01-09 05:57:41.718273","2012-01-09 05:57:41.718273"
747,"Crisis of the House Divided (50th Anniv Ed)","Jaffa","","9780226391182","2012-01-09 05:57:47.189154","2012-01-09 05:57:47.189154"
748,"Lincoln's Virtues","Miller","","9780375701733","2012-01-09 05:57:47.230706","2012-01-09 05:57:47.230706"
749,"Battle Cry of Freedom","McPherson","","9780195168952","2012-01-09 05:57:47.243906","2012-01-09 05:57:47.243906"
750,"Abraham Lincoln","Charnwood","","9781568330679","2012-01-09 05:57:47.257748","2012-01-09 05:57:47.257748"
751,"Roll, Jordan, Roll","Genovese","","9780394716527","2012-01-09 05:57:47.270565","2012-01-09 05:57:47.270565"
752,"Lincoln-Douglas Debates (150th Anniv Ed w/New Foreword)","Johannsen","2nd","9780195339420","2012-01-09 05:57:47.28388","2012-01-09 05:57:47.28388"
753,"Shakespeare's English Kings","Saccio","2nd","9780195123197","2012-01-09 05:57:47.821424","2012-01-09 05:57:47.821424"
754,"Cruel Optimism","Berlant","","9780822351115","2012-01-09 05:57:49.672781","2012-01-09 05:57:49.672781"
756,"Political Writings","Augustine","","9780895267047","2012-01-09 05:57:52.304655","2012-01-09 05:57:52.304655"
757,"Plays of Hrotswitha of Gandersheim","Hrotswitha","","9780865161788","2012-01-09 05:57:52.318194","2012-01-09 05:57:52.318194"
759,"Alexiad","Komnene","","9780140455274","2012-01-09 05:57:52.345924","2012-01-09 05:57:52.345924"
760,"Arab Historians of Crusades","Gabrieli","","9780520052246","2012-01-09 05:57:52.390101","2012-01-09 05:57:52.390101"
761,"Defensor Pacis","Marsilius Of Padua","","9780231123556","2012-01-09 05:57:52.403657","2012-01-09 05:57:52.403657"
762,"Muqaddimah","Khaldun","2nd","9780691120546","2012-01-09 05:57:52.417222","2012-01-09 05:57:52.417222"
763,"Writing History","Storey","3rd","9780195337556","2012-01-09 05:57:54.202474","2012-01-09 05:57:54.202474"
764,"Populist Persuasion","Kazin","","9780801485589","2012-01-09 05:57:54.217301","2012-01-09 05:57:54.217301"
765,"Who Built America (V2)","Amer Social History Proj","3rd","9780312446925","2012-01-09 05:57:54.230309","2012-01-09 05:57:54.230309"
766,"Brief History of Neoliberalism","Harvey","","9780199283279","2012-01-09 05:57:54.243522","2012-01-09 05:57:54.243522"
767,"Political Liberalism","Rawls","2nd","9780231130899","2012-01-09 05:58:04.545527","2012-01-09 05:58:04.545527"
768,"Letter Concerning Toleration","Locke","","9780915145607","2012-01-09 05:58:04.559281","2012-01-09 05:58:04.559281"
769,"Wheel of Law","Jacobsohn","","9780691122533","2012-01-09 05:58:04.609041","2012-01-09 05:58:04.609041"
770,"Blessings of Liberty","Benedict","2nd","9780618357079","2012-01-09 05:58:06.895568","2012-01-09 05:58:06.895568"
771,"Sources in American Constitutional History","Benedict","","9780669394719","2012-01-09 05:58:06.909258","2012-01-09 05:58:06.909258"
772,"Dred Scott Case: It's Significance in American Law etc","Fehrenbacher","","9780195145885","2012-01-09 05:58:06.928829","2012-01-09 05:58:06.928829"
773,"Democratic Experiment","Jacobs","","9780691113777","2012-01-09 05:58:06.942492","2012-01-09 05:58:06.942492"
774,"Declaring Rights","Rakove","","9780312137342","2012-01-09 05:58:06.985038","2012-01-09 05:58:06.985038"
775,"Arguing About Law: Intro to Legal Philosophy","Altman","2nd","9780534543525","2012-01-09 05:58:09.579168","2012-01-09 05:58:09.579168"
776,"Rethinking Abortion","Graber","","9780691005270","2012-01-09 05:58:09.594544","2012-01-09 05:58:09.594544"
777,"Is The Fetus A Person?: Etc.","Schroedel","","9780801437076","2012-01-09 05:58:09.638892","2012-01-09 05:58:09.638892"
778,"Fast Lives: Women Who Use Crack Cocaine","Sterk","","9781566396721","2012-01-09 05:58:09.652597","2012-01-09 05:58:09.652597"
779,"Law of Sex Discrimination","Lindgren","","9780495793229","2012-01-09 05:58:09.666644","2012-01-09 05:58:09.666644"
780,"Member of the Wedding","McCullers","","9780618492398","2012-01-09 05:58:12.257166","2012-01-09 05:58:12.257166"
783,"The Caucasian Chalk Circle","Brecht","","9781408126707","2012-01-09 05:58:12.301752","2012-01-09 05:58:12.301752"
787,"Intro to Women's Studies","Grewal","2nd","9780072887181","2012-01-09 05:58:12.975745","2012-01-09 05:58:12.975745"
788,"Fledgling","Butler","","9780446696166","2012-01-09 05:58:15.5846","2012-01-09 05:58:15.5846"
789,"How I Became a Nun","Aira","","9780811216319","2012-01-09 05:58:15.600261","2012-01-09 05:58:15.600261"
790,"Times Square Red, Times Square Blue","Delany","","9780814719206","2012-01-09 05:58:15.615731","2012-01-09 05:58:15.615731"
791,"M. Butterfly","Hwang","","9780822207122","2012-01-09 05:58:15.632821","2012-01-09 05:58:15.632821"
792,"Book of Salt","Truong","","9780618446889","2012-01-09 05:58:15.648134","2012-01-09 05:58:15.648134"
793,"Field Guide for Female Interrogators","Fusco","","9781583227800","2012-01-09 05:58:17.615246","2012-01-09 05:58:17.615246"
794,"Racing Research, Researching Race","Twine","","9780814782422","2012-01-09 05:58:17.64037","2012-01-09 05:58:17.64037"
795,"Methodology of Oppressed","Sandoval","","9780816627370","2012-01-09 05:58:17.654301","2012-01-09 05:58:17.654301"
796,"Last Empire","Kanfer","","9780374524265","2012-01-09 05:58:19.461896","2012-01-09 05:58:19.461896"
797,"Prize: Epic Quest for Oil etc (with New Epilogue)","Yergin","","9781439110126","2012-01-09 05:58:19.475578","2012-01-09 05:58:19.475578"
798,"King Leopold's Ghost","Hochschild","","9780618001903","2012-01-09 05:58:19.488565","2012-01-09 05:58:19.488565"
799,"Elements of Style (Foreword Angell)","Strunk","","9780205309023","2012-01-09 05:58:19.505243","2012-01-09 05:58:19.505243"
800,"Nervous Conditions","Dangarembga","","9780954702335","2012-01-09 05:58:22.407282","2012-01-09 05:58:22.407282"
801,"Africa Since 1940","Cooper","","9780521776004","2012-01-09 05:58:22.476017","2012-01-09 05:58:22.476017"
802,"When Victims Become Killers","Mamdani","","9780691102801","2012-01-09 05:58:22.502065","2012-01-09 05:58:22.502065"
803,"Human Being Died That Night","Gobodo-Madikizela","","9780618446599","2012-01-09 05:58:22.545995","2012-01-09 05:58:22.545995"
804,"Lifebuoy Men, Lux Women","Burke","","9780822317623","2012-01-09 05:58:22.562525","2012-01-09 05:58:22.562525"
806,"My Name is Red","Pamuk","","9780375706851","2012-01-09 05:58:27.501504","2012-01-09 05:58:27.501504"
807,"Contending Visions of Middle East","Lockman","2nd","9780521133074","2012-01-09 05:58:27.516483","2012-01-09 05:58:27.516483"
808,"Modern Middle East","Gelvin","3rd","9780199766055","2012-01-09 05:58:27.540942","2012-01-09 05:58:27.540942"
809,"TAMAS (P)","SAHNI","","9780140290462","2012-01-09 05:58:29.294578","2012-01-09 05:58:29.294578"
810,"Inheritance of Loss","Desai","","9780802142818","2012-01-09 05:58:29.308135","2012-01-09 05:58:29.308135"
743,"Troubled Peace: US Policy and Two Koreas","Lee","","9780801883316","2012-01-09 05:57:41.704873","2012-01-20 04:08:32.802228"
